49.1838,-0.35,190099
-20.8789,55.4481,190047
28.3006,70.1302,189876
24.14,-110.32,189767
21.1382,105.505,189547
57.1704,-2.08,189364
53.17,48.48,189338
17.4833,106.6,189265
-7,23.44,189177
-14.44,28.45,188979
-17.88,36.89,188964
51.8986,-8.4958,188907
9.34,2.62,188853
-28.47,-65.78,188812
15.5204,78.48,188654
31.5597,-97.1882,188448
47.48,-0.53,188380
35.9404,0.09,188354
42.1168,-80.0733,188079
-33.6996,18.96,187865
-32.0495,-52.12,187838
46.2504,20.15,187765
-9.75,-36.67,187668
0.793,127.363,187521
53.062,158.623,187282
40.6723,129.2027,187270
20.6771,-105.245,187134
36.1324,-5.3781,187083
-20.85,-41.13,187019
22.4175,-83.6981,186990
41.1454,126.2958,186827
53.8,20.48,186670
16.75,-92.6334,186661
22.1444,-80.4403,186644
16.6805,33.42,186611
46.0804,18.22,186262
41.9667,-91.6781,186160
36.5166,-4.8833,186131
-7.6346,111.515,186099
11.7704,34.35,186051
-18.5,-70.29,185999
39.6402,-77.7217,185704
0.0722,42.7506,185270
33.3881,-111.9318,185038
39.42,29.93,185008
4.0904,30.68,185000
49.9825,8.2732,184997
43.8537,25.9733,184270
35.3804,1.32,184195
-21.4333,47.0833,184184
48.7194,37.5344,184105
42.25,42.73,183945
15.4838,120.5834,183930
11.13,39.63,183802
40.52,34.95,183418
-19.45,29.82,183358
41.54,2.45,183293
34.9437,-81.9256,183184
-0.98,-80.73,183166
21.02,75.83,183001
30.592,30.9,182900
36.5696,-87.3428,182849
47.1127,51.92,182753
-3.7857,119.6522,182731
56.4205,61.935,182500
17.55,-99.5,182387
26.4837,87.2833,182324
27.6204,81.6699,182218
44.3838,-79.7,182041
-12.5396,27.85,182015
26.1505,75.79,181734
-7.7496,113.15,181656
29.4904,75.03,181639
46.4,125.32,181533
35.2494,-81.1853,180974
17.6483,95.4679,180728
37.7559,128.8962,180611
39.9704,-0.05,180610
11.5204,7.32,180475
33.2604,-8.51,180470
38.115,15.6414,180353
32.9344,12.0791,180310
41.4409,-82.184,180239
43.5397,-96.7321,180204
-22.41,-47.56,180147
24.25,89.92,180144
6.1904,-1.66,180117
26.1412,-80.1464,180072
46.0804,125.98,179980
36.7501,66.8997,179969
-19.5696,-65.75,179901
11.567,108.9833,179773
35.3166,51.6466,179603
-28.25,-52.42,179529
36.8303,-2.43,179405
37.1051,-76.5185,179388
18.1204,83.5,179358
20.14,92.88,179032
-26.88,26.62,178921
13.159,100.9287,178916
37.6,61.8333,178708
31.1249,33.8006,178651
-5.83,13.05,178638
-0.31,-78.46,178582
31.305,-110.945,178097
35.9905,-79.9937,177874
19.8204,-97.36,177796
9.46,-5.64,177711
37.2329,67.2729,177687
35.9304,39.02,177636
36.9789,-122.0346,177556
33.3704,6.86,177497
34.1248,-117.5666,177452
45.67,12.24,177309
33.1554,-96.8217,177286
41.4016,-73.471,177177
12.9204,79.15,177081
11.01,29.7,176931
33.7341,-116.9969,176892
47.9653,21.7187,176880
9.5004,76.37,176783
34.32,48.85,176573
17.7819,95.7415,176571
46.965,142.74,176484
31.97,5.34,176271
33.2247,-117.3083,176193
50.45,-104.617,176183
-7.3095,110.4901,176000
60.4539,22.255,175945
34.0393,-117.6064,175841
45.6367,-122.597,175673
35.0218,50.3314,175533
44.65,10.92,175502
18.2004,-73.75,175457
23.8997,106.6133,175282
0.0604,32.46,175128
24.9167,121.15,175000
22.7554,121.14,175000
29.47,55.73,175000
9.32,42.15,174994
31.3099,45.2803,174978
40.57,140.47,174972
42.6504,141.55,174806
-41.47,-72.93,174629
-33.95,22.45,174582
7.97,-11.74,174354
33.7787,-117.9601,174226
10.4704,-68.17,174000
33.563,35.3688,173894
42.9304,143.17,173890
43.5843,-116.5628,173863
9.0804,6.01,173849
38.1133,-122.2359,173844
31.1,77.1666,173503
58.97,5.68,173132
0.9304,-79.67,173101
1.87,9.77,173046
48.4004,10,172955
20.9604,107.1,172915
28.4504,119.9,172777
-1.67,-78.65,172464
-8.195,114.3696,172424
37.77,30.53,172334
34.5004,109.5001,172321
24.9575,121.2989,172065
-22.26,-42.54,171991
38.416,-121.384,171844
35.4104,8.12,171742
44.02,20.92,171197
44.8563,24.8758,171021
45.33,14.45,170992
34.68,3.25,170901
26.0128,-80.3382,170712
50.065,72.965,170600
-3.37,29.14,170391
18.3793,-66.1635,170245
42.3504,-3.68,170183
36.67,137,170077
-21.21,-50.45,170024
32.9004,115.82,170023
43.8897,20.3301,170000
47.3304,5.03,169946
2.0383,103.3179,169828
43.8304,4.35,169547
32.5005,20.83,169540
-22.56,-44.17,169386
-2.533,140.7,169341
9.15,18.39,169196
22.3304,87.15,169127
46.17,21.32,169065
28.92,50.83,169060
13.72,-89.73,168947
53.1368,26.0134,168772
17.71,33.98,168612
49.8004,9.95,168561
13.7804,77.49,168312
42.3372,-122.8537,168219
33.7844,-112.299,168181
7.76,-8.83,168121
34.2004,74.35,167986
24.9004,89.95,167900
41.455,69.56,167842
33.862,-117.5641,167836
59.42,56.76,167748
47.51,42.1599,167731
11.0643,124.6075,167584
54.9954,60.0949,167500
53.13,8.22,167458
53.7037,91.445,167289
35.8493,-86.4117,167055
30.4667,31.1833,167029
47.42,40.08,166974
19.4504,-72.6832,166678
48.081,-122.1558,166541
25.8804,80.8,166480
27.4833,94.9,166366
-13.175,-74.22,166314
-5.35,-49.116,166182
10.12,-66.78,166072
10.2805,-61.4594,166039
44.8104,10.32,166011
-25.65,27.24,165976
35.7817,-78.8175,165904
69.34,88.225,165873
-7.84,-35.26,165579
4.0904,-76.21,165501
-17.86,25.86,165480
18.3338,105.9,165396
-3.9553,122.5973,165377
-28.7468,24.77,165264
41.1215,20.0838,165010
23.9167,120.6833,165000
38.2992,-77.4872,164976
-6.11,106.1496,164767
29.178,-82.1511,164712
-27.8096,-50.31,164676
12.4356,-86.8794,164441
27.63,80.75,164435
44.22,17.92,164423
49.0204,12.12,164359
-4.8796,29.61,164268
49.7404,13.36,164180
16.8283,100.2729,164017
21.4618,95.3914,163812
16.0479,120.3408,163676
38.23,21.73,163360
48.7704,11.45,163325
19.2166,-70.5166,163197
43.3505,17.82,163067
20.8504,72.92,163000
13.45,22.44,162981
34.8846,35.8866,162980
22.7807,100.9782,162725
-29.41,-66.85,162620
40.3604,18.15,162582
36.7704,45.72,162434
40.9704,-5.67,162353
-22.23,-54.81,162202
31.4175,46.1772,161949
33.0104,-7.62,161748
28.03,79.09,161555
5.5504,-73.37,161412
-29.9529,-71.3436,161317
51.52,81.21,161065
-32.87,27.39,160997
-38.1675,144.3956,160991
25.7915,55.9428,160849
-4.8896,-80.68,160789
9.5369,31.656,160765
42.9848,-71.4447,160742
2.19,22.46,160539
37.6328,-122.0772,160500
30.9204,113.9,160437
-27.1,-52.64,160157
43.2281,-86.2562,160142
20.782,97.038,160115
17.9587,-102.2,160087
38.8185,-77.0861,160035
37.2518,55.1715,159982
53.3703,55.93,159893
-39.795,-73.245,159599
7.853,123.507,159590
42.8374,132.8874,159551
67.7504,77.52,159551
39.771,-89.6537,159394
40.399,-86.8593,159293
-21.5167,-64.75,159269
33.5104,11.1,159161
-34.97,-54.95,159000
53.9704,-1.08,158947
11.7204,79.77,158569
-9.48,-35.84,158545
34.194,43.875,158508
44.61,40.12,158451
13.84,20.83,158317
-12.14,-45,158292
55.4004,10.3833,158222
-9.92,-76.24,158145
31.52,75.98,158142
39.0003,-1.87,158094
46.8378,35.3775,158000
-3.69,-40.35,157996
29.8554,-93.9264,157934
46.5,-80.9666,157857
9.1501,99.3401,157627
34.5944,-118.1057,157519
27.23,33.83,157204
2.76,27.62,157196
9.7543,118.7444,157144
35.1814,58.4515,157135
43.8,132.02,157068
41.5704,45.05,157063
46.8531,29.64,157000
38.7504,30.55,156992
41.4304,31.78,156918
35.467,133.0666,156811
40.1144,-88.2735,156794
8.55,16.09,156705
25.7,100.18,156685
6.0904,-0.26,156653
39.9219,69.0015,156621
43.5511,10.3023,156274
34.2902,-83.8303,156248
12.61,37.46,156230
18.6537,-91.8245,156195
38.2833,109.7333,155960
36.0163,-115.2207,155773
42.0685,19.5188,155767
42.35,140.98,155676
45.7971,24.1371,155565
41.6,41.63,155542
54.226,28.4922,155389
35.8428,129.2117,155237
47.2804,11.41,155214
41.4605,15.56,155203
41.0004,37.8699,155117
12.8337,79.7167,155029
39.4336,-77.4157,154972
39.6977,-105.1168,154958
38.507,125.762,154942
48.239,126.482,154936
13.1,103.2,154773
31.6204,114,154771
-25.7596,29.47,154706
-15.67,46.345,154657
-29.9,-71.25,154521
18.5,-88.3,154517
-6.7396,23.96,154425
14.0171,100.5333,154412
-16.8878,145.7633,154225
56.3604,41.33,154224
33.2348,-87.5266,154204
-40.57,-73.16,154131
35.5004,134.2333,154098
18.416,-70.109,154040
34.6754,33.0333,154000
-5.9229,12.355,153915
-33.13,-64.35,153757
31.98,49.2999,153663
37.3836,-122.0257,153656
30.2022,-93.2141,153633
26.0294,-80.1679,153627
-12.55,28.26,153624
29.6584,-95.1499,153520
-13.4196,-76.14,153076
26.7504,82.17,153047
34.0585,-117.7626,152939
39.1234,-94.7443,152938
38.5004,115,152934
-16.4695,-54.64,152912
33.6304,46.43,152894
38.6804,29.42,152862
37.075,41.2184,152668
32.8065,-83.6974,152663
19.3,-70.25,152538
14.1951,43.3155,152504
24.7904,92.79,152393
23.3724,104.2497,152388
53.12,49.9199,152334
16.2618,97.7215,152300
45.83,1.25,152199
31.1333,104.4,152194
28.3004,30.71,152097
-13.1333,28.4,151993
33.1347,-117.0723,151969
14.2504,32.98,151827
49.0504,-122.3,151683
9.05,-69.75,151642
3.1664,113.036,151617
56.4704,-3,151592
32.704,35.2955,151459
37.4204,46.22,151385
47.7591,27.9053,151355
24.362,56.7344,151349
-12.5783,13.4072,151226
-25.38,-51.48,150850
48.63,22.25,150832
42.1014,-75.9093,150747
1.0305,34.9899,150495
-36.6,-72.106,150396
41.56,60.64,150110
-27.76,30.79,150012
24.75,121.75,150000
24.57,120.82,150000
0.7104,34.17,150000
6.864,101.25,150000
35.7,4.545,150000
15.6804,38.45,150000
10.467,105.636,149837
41.3911,60.3557,149751
10.19,-70.08,149711
32.5975,-83.6526,149617
41.6697,-70.9428,149528
46.5582,24.5578,149433
43.1104,12.39,149125
23.38,103.1501,149105
39.0346,-95.6955,148960
30.085,-94.1451,148954
40.9147,-74.1624,148678
41.5189,-88.1499,148462
40.7894,43.8475,148381
-2.2096,113.91,148289
39.82,98.3,148279
-37.7783,175.2896,148200
28.7658,-81.8995,148161
6.5505,101.2851,148140
41.6912,-85.962,148131
14.6604,-16.24,148024
36.822,5.766,148000
21.846,106.757,148000
7.5634,99.608,147820
31.8831,-102.3406,147810
25.9918,63.0718,147791
36.2704,2.77,147707
55.08,38.785,147690
41.7483,-88.1657,147682
38.2594,-122.0319,147582
20.38,-100,147559
43.6905,51.1417,147443
14.85,-90.0167,147197
63.4167,10.4167,147139
7.4004,-7.55,146974
2.1404,27.99,146871
2.78,32.28,146858
43.52,5.45,146821
32.1704,13.02,146810
30.32,76.82,146787
11.902,109.2207,146771
33.8346,-118.3417,146758
0.3604,-78.13,146741
23.0415,-81.5775,146733
42.7,2.9,146620
-21.78,-46.57,146588
-5.02,32.8,146495
32.625,36.105,146481
51.2204,3.23,146469
-8.29,-35.03,146219
14.098,98.195,146212
33.13,107.03,145986
15.7631,-86.797,145926
23.3803,88.53,145926
14.3588,100.5684,145615
37.1118,58.5015,145531
16.2415,-61.533,145511
43.4733,-1.5616,145348
30.1995,-85.6003,145239
-37.46,-72.36,145239
-31.3896,-58.03,145210
-1.5095,37.26,144925
48.3904,-4.495,144899
29.9976,-90.1781,144822
13.1337,78.1334,144625
35.6804,10.1,144522
48.0004,0.1,144515
36.376,42.4497,144465
47.5953,-122.155,144444
4.6404,9.44,144413
38.4957,102.1739,144363
44.5505,18.68,144334
47.1947,18.4081,144319
32.0249,-102.1137,144247
18.4054,-65.9792,144192
37.2504,-6.9299,144174
42.9666,-82.4,144172
-1.6788,29.2218,144124
37.3057,-120.4779,144117
36.8,4.0333,144000
31.109,30.936,143970
32.7623,-96.5889,143949
30.77,20.22,143833
43.1887,140.9783,143792
52.0703,1.17,143767
42.4704,-2.43,143698
42.4231,25.6227,143431
31.6111,-2.23,143382
7.8804,-11.19,143137
49.9004,2.3,143086
-22.45,-68.92,143084
-22.38,-41.79,143029
5.1104,-1.25,143015
29.5799,-90.7058,142969
13.9833,108,142900
44.08,43.09,142865
38.3484,-81.6323,142858
-7.15,-78.53,142665
34.1597,-118.139,142647
55.4,43.8,142597
15.6101,39.45,142564
41.3178,19.4482,142432
24.5804,88.35,142361
38.2713,-104.6105,142351
34.8404,0.14,142213
21.84,-78.7619,142027
47.8666,88.1166,142000
33.2504,115.35,141993
39.6813,125.2163,141769
51.988,5.923,141674
7.8765,98.3815,141618
44.4304,125.1701,141482
35.3,-2.95,141308
32.3184,-95.3065,141116
-25.5279,-48.5345,141013
33.5633,68.4178,141000
-45.87,-67.5,140850
32.0392,35.7272,140689
11.32,-12.3,140575
33.8038,-117.8218,140560
54.9004,52.3199,140437
33.8841,-117.9279,140392
25.9773,-80.3351,140328
5.1914,97.1415,140322
55.82,38.98,140247
34.9333,-120.4432,140219
33.9508,-83.3689,140169
52.5804,-0.25,140141
38.8804,-6.97,140133
40.1427,94.662,140094
36.059,4.63,140000
38.9477,-92.3255,139945
37.2904,9.855,139843
45.4,-71.9,139652
28.7076,-100.5317,139619
51.5204,9.92,139419
10.9805,79.4,139264
25.3596,97.3928,139100
12.6304,-87.13,139023
-19.25,146.77,138954
32.5991,-114.5488,138802
12.2604,79.1,138243
48,122.72,138032
-2.91,-41.77,138008
24.0004,89.25,137888
-31.58,28.79,137772
53.5504,8.58,137751
10.5337,106.4167,137498
38.8832,-94.8198,137472
-1.2896,-47.93,137406
-10.69,-76.27,137232
35.325,25.1305,137154
39.9205,-104.9443,136978
26.1916,-97.6976,136968
65,25.47,136752
39.0877,-108.5673,136688
39.2333,106.769,136570
47.6595,23.5791,136553
42.58,-5.57,136227
40.6889,-112.0115,136170
47.7004,17.63,136081
32.989,-96.8999,135710
54.9304,37.43,135584
-13.85,-40.08,135574
21.0404,107.32,135477
2.2604,32.89,135445
38.7691,-121.3178,135329
18.8165,95.2114,135308
54.5153,30.4215,135206
17.9666,-77.2333,135142
42.4934,-83.027,135022
36.2904,7.95,134947
40.4757,-88.9703,134892
37.1445,42.6872,134863
4.75,-75.91,134827
37.0551,-76.3629,134669
-4.833,-43.35,134640
44.4204,12.22,134631
51.6833,5.3167,134520
41.1404,-74.1072,134440
44.6201,41.95,134380
33.68,-112.4524,134085
32.3265,-106.7893,133988
33.1,6.06,133954
40.4151,-104.7705,133750
56.91,59.955,133600
32.8082,110.8136,133558
55.9386,23.325,133528
27.0004,84.8666,133238
46.5923,-120.5496,133233
11.5403,-72.91,133186
-1.4896,33.8,133156
59.8601,17.64,133117
7.06,38.477,133097
26.2702,-80.2591,133037
-15.19,12.16,132900
43.91,42.72,132771
42.5809,-83.0305,132631
16.2,-89.44,132470
-8.0696,112.15,132416
34.7866,-82.2997,132402
54.2504,49.56,132226
-22.92,-45.47,132218
36.4229,54.9629,131889
-17.5334,-149.5667,131695
47.585,-52.681,131469
42.7274,-87.8135,131467
50.685,17.9313,131412
9.934,106.334,131360
55.5704,42.04,131287
11.0104,-74.25,131171
-6.733,146.99,131052
28.64,79.81,131008
44.8504,11.6099,130992
54.09,38.22,130982
45.1565,26.8065,130954
41.1035,-73.5583,130824
52.1279,26.0941,130777
45.3503,126.28,130710
30.1204,74.29,130603
20.2543,105.975,130517
47.5666,34.4062,130500
1.6104,-75.62,130337
4.31,-74.81,130289
40.6657,-74.1912,130215
-26.48,-49.1,130130
13.55,33.6,130122
11.969,-86.095,130113
3.12,43.65,129839
40.306,36.563,129702
39.7526,39.4928,129407
36.5659,128.725,129319
-16.17,33.58,129316
-27.36,-70.34,129280
7.717,81.7,129222
32.321,50.854,129153
53.3,69.42,128873
35.9297,36.6317,128840
-25.04,33.64,128805
-8.73,25.01,128803
39.6304,22.42,128758
50.0804,45.4,128626
41.2,32.6,128564
52.2004,0.1166,128488
47.3887,-122.2128,128458
47.23,6.03,128426
35.5956,-77.3768,128385
30,40.1333,128332
7.68,36.83,128306
26.3304,31.88,128250
20.3438,-77.1166,128188
31.21,16.59,128123
36.4833,40.75,128100
32.7648,22.6391,127974
51.73,75.3199,127868
5.839,-5.36,127867
34.2663,-118.749,127864
-33.33,-60.24,127742
-22.95,-46.55,127676
-33.64,19.4399,127597
-9.2496,33.64,127570
11.667,92.736,127562
54.19,19.4027,127558
55.74,24.37,127405
7.7,27.99,127384
36.0762,-79.4687,127374
26.4837,89.5667,127342
8.4904,8.52,127236
37.3646,-121.968,127134
21.9301,-79.4425,127069
21.332,95.0866,126938
27.6,78.05,126882
56.0835,54.2631,126805
34.4204,8.78,126803
36.3406,-82.3803,126589
5.72,-72.94,126551
41.6704,26.57,126470
-10.68,35.65,126449
11.323,106.147,126370
-3.99,-79.21,126368
31.18,115.03,126366
10.67,-63.23,126293
41.1204,1.25,126291
-23.59,-48.04,126243
25.0333,98.4666,126058
40.0249,-105.2523,126054
48.7543,-122.4687,126015
18.4667,-77.9167,126008
20.1445,94.9196,125973
-2.08,106.15,125933
-9.54,16.34,125856
12.8705,11.04,125817
53.2504,5.7834,125778
-14.91,13.49,125632
35.3493,-94.3695,125562
-0.8554,131.285,125535
6.2204,10.68,125486
32.49,3.67,125480
49.9,-119.4833,125109
43.0117,-78.7569,125024
37.4003,-79.1909,125004
29.8014,52.8215,125000
42.5864,-87.8762,124888
35.5548,53.3743,124826
13.674,-89.29,124694
49.2304,17.65,124610
28.9718,53.6715,124458
48.9204,38.4274,124421
49.3444,23.4994,124269
10.3504,106.35,124143
36.2004,117.66,124108
-12.14,-38.43,124070
52.9527,63.13,124000
34.0326,-118.1691,123905
42.4614,-83.6526,123850
18.616,-68.708,123787
30.5254,-97.6659,123678
-26.6996,27.1,123669
37.0704,15.29,123657
36.466,7.428,123590
-29.7696,-57.09,123480
-6.3356,108.319,123263
6.1504,-5.88,123184
-16.4296,-39.08,123173
43.7163,127.346,123018
13.44,-6.26,122952
-6.7415,111.0347,122785
7.9,-67.4699,122701
-25.6296,27.78,122497
13.4692,144.7332,122411
50.853,5.677,122378
37.8723,-122.276,122324
40.9909,27.51,122287
57.0337,9.9166,122219
-21.22,-43.77,122211
-37.6964,176.1536,121500
47.1364,129.2859,121367
40.8504,69.595,121207
45.7889,-108.5509,120800
40.73,8.57,120729
37.1815,33.215,120399
18.012,-66.6198,120295
40.5698,-122.365,120270
39.1357,-121.6381,120186
36.5266,37.9563,120169
46.7757,-92.1392,120101
35.2004,-6.16,120082
38.3704,117.33,120000
29.5585,-95.3215,119940
19.7902,-70.6902,119897
-23.866,35.3886,119868
46.35,-72.5499,119693
42.5209,-71.7717,119400
43.4199,-83.9501,119336
-22.2896,-48.57,119206
42.0092,20.9701,119132
41.6559,-91.5304,119091
46.07,13.24,119009
39.8321,-105.1511,118807
43.4238,24.6134,118675
51.9504,15.5,118433
8.35,80.3833,118302
32.0115,51.8597,118301
27.6804,109.13,118290
46.7568,36.7868,118284
-3.31,17.38,118211
11.5204,13.69,118121
36.6224,-121.8191,118110
42.33,-7.87,118107
36.5224,-82.5452,118001
38.53,-8.9,117974
13.818,100.064,117927
40.8662,-73.2164,117863
8.9905,1.15,117811
16.9959,7.9828,117770
8.9004,11.36,117757
-45.8854,170.491,117700
56.27,90.5,117634
9.44,-64.46,117596
-53.165,-70.94,117430
-33.07,-68.49,117399
39.0871,-94.3503,117306
4.6736,97.9664,117256
60.7039,28.7549,117201
8.9304,-67.44,117132
19.9119,99.8265,117127
4.9604,9.94,117063
10.06,-12.87,117062
16.2666,-0.05,116967
26.612,-81.6388,116849
-0.72,8.78,116836
32.9717,-96.7092,116783
44.0151,-92.4778,116713
41.2563,125.346,116621
45.3304,122.78,116611
-15.8329,-70.0333,116552
37.7704,-3.8,116400
51.0541,31.8903,116288
49.2804,120.73,116284
10.94,-14.3,116270
37.0047,-121.5856,116235
44.2904,42.06,116224
34.0739,-118.0291,116109
27.0819,-109.4546,116093
34.9413,-81.025,115963
14.9,5.2599,115956
52.58,38.5,115919
37.3704,118.02,115893
-23.858,35.3398,115776
27.9788,-82.7624,115513
32.5183,-92.0775,115462
39.161,-75.5203,115352
33.1247,-117.2837,115330
-23.3568,43.69,115319
28.98,-10.07,115267
-22.22,-45.94,115201
37.9212,69.7757,115164
36.4603,10.73,115149
17.6131,121.7269,115105
35.2335,-97.3471,115065
21.98,-99.02,114964
32.4543,-99.7384,114964
39.1637,-86.5257,114959
47.7484,26.6597,114783
28.2,-105.5,114783
48.6843,26.5809,114658
29.4128,-94.9658,114546
8.5304,37.97,114534
7.2004,38.59,114350
33.4928,-117.1315,114327
43.0961,-75.226,114318
10.3204,76.97,114308
-12.38,16.94,114286
46.5405,15.65,114228
45.5339,-94.1718,114225
44.2337,-76.4833,114195
37.944,41.933,114034
10.39,-9.31,114009
27.4409,109.678,113907
37.077,-113.577,113906
40.6024,-112.0008,113905
46.9,19.7,113895
33.81,2.88,113872
-22.8796,-48.45,113862
33.6667,-117.9135,113825
58.1998,68.2648,113800
25.9433,-80.2426,113750
-34.98,-71.24,113711
59.9135,11.3472,113659
42.3759,-71.1185,113630
-29.71,-52.44,113625
-11.7596,27.25,113347
43.8504,143.9,113137
27.9367,-82.3,113124
50.7004,-3.53,113118
33.9379,-118.1312,113092
47.704,-116.7933,112935
42.8299,75.2846,112860
39.8837,-105.0624,112812
61.0777,72.7027,112632
27.3004,117.5,112585
-7.4696,112.43,112557
47.792,22.885,112490
42.0385,-88.3229,112456
21.0204,-101.28,112200
32.7867,-115.5586,112145
52.046,29.2722,112137
18.37,-99.54,112106
42.492,-92.3522,112060
15.7,100.07,111915
-7.7696,35.69,111820
52.524,6.097,111805
7.28,80.67,111701
-20.67,-43.79,111596
55.88,26.51,111564
41.7277,82.9364,111499
-7.4696,110.18,111461
-36.62,-64.3,111424
42.6389,-71.3217,111346
2.767,45.5166,111308
45.5023,-122.4413,111053
36.1267,-5.4665,111027
6.867,7.3834,111017
12.8804,10.45,111014
32.9067,-80.0722,110861
39.5124,54.3649,110827
34.2741,-119.2314,110790
19.0496,-104.3231,110735
-12.983,40.5323,110643
39.37,22.95,110632
33.9566,-118.3444,110598
63.1665,75.6165,110572
20.4615,94.881,110553
-26.495,31.388,110537
26.2428,-80.1312,110473
39.5926,-104.8674,110250
26.7469,-80.1316,110222
-11.46,34.02,110201
36.3805,3.9,110144
-8.89,-36.5,110085
47.9524,-122.167,110079
35.6619,-105.9819,110078
36.8504,115.68,110046
37.9477,-122.339,110040
8.4333,-82.4333,110037
-2.1796,-79.6,109970
47.1368,39.7449,109962
47.4504,126.93,109881
-13.3,35.24,109839
11.1304,2.94,109701
34.7953,109.9378,109696
36.8277,-119.6838,109691
46.9504,128.05,109636
0.8304,-77.65,109618
-21.14,-48.98,109612
30.1738,-95.5134,109608
47.2253,16.6287,109518
40.2507,-75.6444,109437
50.25,127.446,109427
13.3666,103.85,109398
47.1864,20.1794,109261
56.33,38.17,109252
-3.57,-80.46,109223
-34.6,-68.3333,109163
12.9171,-85.9167,109089
20.9604,-97.41,109049
54.66,86.17,109023
5.7904,-6.61,108933
34.7287,-77.394,108872
45.5899,84.8599,108769
46.367,17.8,108528
14.49,-4.18,108456
8.569,81.233,108420
36.0365,-95.7809,108303
44.4877,-73.2314,108277
48.49,124.88,108253
51.7067,94.3831,108240
35.4004,0.14,108230
54.46,53.46,108200
12.4504,4.1999,108164
12.6904,28.42,108008
13.09,-86.36,107839
41.32,16.27,107830
46.0804,11.12,107808
15.33,-92.63,107638
14.3004,-90.78,107638
34.0555,-117.9112,107598
39.7211,64.5458,107566
45.11,24.383,107558
54.2,16.1833,107450
55.0804,36.62,107392
-3.6596,33.42,107362
37.5053,-120.8587,107208
59.63,16.54,107194
52.9743,49.7243,107164
19.8845,102.1416,107142
-4.3196,20.61,107093
36.4166,94.8833,107092
-23.55,-51.47,107085
37.6863,-122.4684,107074
44.82,-91.4951,107068
50.0404,15.76,107064
13.5419,99.8215,106996
46.3287,44.2087,106971
18.9483,96.4179,106945
45.5272,-122.936,106894
67.1643,32.4144,106798
33.9366,-84.3703,106739
23.7075,120.5439,106653
40.2004,-8.4167,106582
44.6459,22.6659,106578
47.3404,123.18,106384
50.4704,4.87,106284
42.4959,-96.3901,106279
39.7575,-121.8152,106268
51.2,58.33,106186
-8.45,118.7666,106101
-31.32,-54.1,106098
33.9069,-118.0829,106084
38.3755,-75.5867,106034
34.001,-117.4706,106028
33.0452,-96.9823,106021
42.0578,48.2774,105965
47.6377,26.2593,105796
45.9,6.1167,105749
-31.3903,-57.9687,105690
11.6804,10.19,105687
5.0464,118.336,105622
16.9398,43.8498,105542
13.01,42.73,105496
14.3838,107.9833,105489
23.1704,-102.86,105488
46.0004,8.9667,105388
-31.8996,26.88,105309
39.5419,-104.9708,105264
20.8137,105.3383,105260
11.9337,-85.95,105219
-5.3795,26.98,105202
16.9066,42.5566,105198
26.0789,-80.287,105149
45.6966,27.1865,105112
-19.39,-40.05,105075
51.7704,14.33,105067
12.3904,-5.47,104927
29.4874,-95.1087,104903
44.9804,16.7,104858
34.1879,-118.3235,104834
37.5522,-122.3122,104748
28.4797,-82.53,104722
50.9304,11.58,104712
50.8704,12.07,104659
35.2233,60.6129,104578
17.8733,102.7479,104505
40.6403,17.93,104437
-25.83,25.61,104428
47.78,67.77,104357
-37.32,-59.15,104325
-33.5995,-71.61,104292
-8.6189,122.2123,104285
-36.06,146.92,104258
37.03,41.23,104107
14.2804,39.47,104021
6.7304,-3.49,104020
54,86.64,104000
-27.66,27.21,103992
17.59,33.96,103941
32.8017,-116.9604,103894
-4.1796,12.67,103894
9.4004,80.3999,103717
38.4829,47.0629,103639
-1.1615,136.0485,103610
33.6001,69.2146,103601
34.1175,-117.3894,103562
51.2424,33.209,103547
-3.4432,104.2315,103470
31.3504,27.23,103470
27.93,-110.89,103449
26.9334,-105.6666,103378
44.0562,-121.3087,103349
10.256,105.964,103314
39.2004,-76.859,103170
56.32,30.52,103149
20.2172,-75.9988,102826
-22.5446,-55.76,102787
15.1221,105.8183,102775
11.5853,122.7511,102688
46.94,26.383,102688
53.4804,18.75,102443
-41.2037,174.9123,102400
35.62,111.21,102400
40.536,-74.3697,102304
63.56,53.69,102187
50.8,15.08,102175
38.0375,-78.4855,102016
-26.4696,29.45,101919
43.8241,-91.2268,101886
31.1076,-97.3894,101876
0.1333,117.5,101691
4.0119,101.0314,101659
23.2254,56.517,101640
40.5611,-74.2943,101639
31.829,70.8986,101616
33.1896,-117.2386,101568
56.19,95.71,101502
47.4758,-122.1905,101379
56.4791,53.7987,101344
54.3188,26.8653,101300
49.63,17.25,101268
-20.55,-48.58,101220
-17.87,-41.5,101170
5.8305,-73.02,101156
40.8128,44.4883,101098
58.3839,26.7099,101092
45.45,8.62,100910
39.5729,-119.7157,100888
42.7677,-86.0984,100885
35.85,7.15,100821
59.67,56.75,100812
38.359,-121.968,100801
41.74,-111.8419,100774
33.1088,-96.6735,100685
58.1232,52.6288,100676
43.6004,13.4999,100507
-1.3196,31.8,100504
6.9004,0.63,100479
38.92,139.8501,100446
9.23,-74.74,100313
57.99,102.6333,100271
27.0333,14.4333,100249
53.8885,25.2846,100216
32.5192,-94.7622,100196
46.07,19.68,100000
12.6133,102.0979,99819
42.97,129.8201,99721
6.03,80.24,99478
13.3007,-87.1908,99429
-1.0396,37.09,99322
40.913,38.39,98864
-0.3596,35.28,98852
48.98,14.46,98851
60.9939,25.6649,98826
